null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier,sub_wave
null,Normal,7,7,ZombieMan,6,SCATTER,5.17,5.17,1
null,Normal,7,7,ZombieMan,10,SCATTER,5.17,5.17,2
null,Normal,7,7,PushZombie,1,LINE_RIGHT,5.17,5.17,1
null,Normal,7,7,PushZombie,2,LINE_RIGHT,5.17,5.17,2
null,Normal,7,8,ZombieMan,7,SCATTER,5.83,5.83,1
null,Normal,7,8,ZombieMan,11,SCATTER,5.83,5.83,2
null,Normal,7,8,PushZombie,1,LINE_RIGHT,5.83,5.83,1
null,Normal,7,8,PushZombie,2,LINE_RIGHT,5.83,5.83,2
null,Normal,7,9,ZombieMan,6,SCATTER,6.48,6.48,1
null,Normal,7,9,ZombieMan,9,SCATTER,6.48,6.48,2
null,Normal,7,9,PushZombie,2,LINE_RIGHT,6.48,6.48,1
null,Normal,7,9,PushZombie,2,LINE_RIGHT,6.48,6.48,2
null,Normal,7,9,BoomZombie,1,SCATTER,6.48,6.48,1
null,Normal,7,9,BoomZombie,1,SCATTER,6.48,6.48,2
null,Normal,7,10,ZombieMan,4,SCATTER,7.13,7.13,1
null,Normal,7,10,ZombieMan,7,SCATTER,7.13,7.13,2
null,Normal,7,10,PushZombie,2,LINE_RIGHT,7.13,7.13,1
null,Normal,7,10,PushZombie,2,LINE_RIGHT,7.13,7.13,2
null,Normal,7,10,BoomZombie,1,SCATTER,7.13,7.13,1
null,Normal,7,10,BoomZombie,1,SCATTER,7.13,7.13,2
null,Normal,7,10,BoomZombieBoss,1,LINE_LEFT,7.13,7.13,2
null,Normal,7,11,ZombieMan,7,SCATTER,7.79,7.79,1
null,Normal,7,11,ZombieMan,11,SCATTER,7.79,7.79,2
null,Normal,7,11,PushZombie,2,LINE_RIGHT,7.79,7.79,1
null,Normal,7,11,PushZombie,2,LINE_RIGHT,7.79,7.79,2
null,Normal,7,11,BoomZombie,1,SCATTER,7.79,7.79,1
null,Normal,7,11,BoomZombie,1,SCATTER,7.79,7.79,2
null,Normal,7,12,ZombieMan,6,SCATTER,8.44,8.44,1
null,Normal,7,12,ZombieMan,10,SCATTER,8.44,8.44,2
null,Normal,7,12,PushZombie,2,LINE_RIGHT,8.44,8.44,1
null,Normal,7,12,PushZombie,3,LINE_RIGHT,8.44,8.44,2
null,Normal,7,12,BoomZombie,1,SCATTER,8.44,8.44,1
null,Normal,7,12,BoomZombie,2,SCATTER,8.44,8.44,2
null,Normal,7,13,ZombieMan,7,SCATTER,9.09,9.09,1
null,Normal,7,13,ZombieMan,11,SCATTER,9.09,9.09,2
null,Normal,7,13,PushZombie,2,LINE_RIGHT,9.09,9.09,1
null,Normal,7,13,PushZombie,3,LINE_RIGHT,9.09,9.09,2
null,Normal,7,13,BoomZombie,1,SCATTER,9.09,9.09,1
null,Normal,7,13,BoomZombie,2,SCATTER,9.09,9.09,2
null,Normal,7,14,ZombieMan,6,SCATTER,9.75,9.75,1
null,Normal,7,14,ZombieMan,10,SCATTER,9.75,9.75,2
null,Normal,7,14,PushZombie,2,LINE_RIGHT,9.75,9.75,1
null,Normal,7,14,PushZombie,4,LINE_RIGHT,9.75,9.75,2
null,Normal,7,14,BoomZombie,2,SCATTER,9.75,9.75,1
null,Normal,7,14,BoomZombie,2,SCATTER,9.75,9.75,2
null,Normal,7,15,ZombieMan,4,SCATTER,10.4,10.4,1
null,Normal,7,15,ZombieMan,7,SCATTER,10.4,10.4,2
null,Normal,7,15,PushZombie,2,LINE_RIGHT,10.4,10.4,1
null,Normal,7,15,PushZombie,4,LINE_RIGHT,10.4,10.4,2
null,Normal,7,15,BoomZombie,2,SCATTER,10.4,10.4,1
null,Normal,7,15,BoomZombie,2,SCATTER,10.4,10.4,2
null,Normal,7,15,PushZombieBoss,1,LINE_LEFT,10.4,10.4,2
null,Normal,8,1,ZombieMan,5,SCATTER,1.35,1.35,1
null,Normal,8,1,ZombieMan,7,SCATTER,1.35,1.35,2
null,Normal,8,2,ZombieMan,6,SCATTER,2.08,2.08,1
null,Normal,8,2,ZombieMan,8,SCATTER,2.08,2.08,2
null,Normal,8,3,ZombieMan,6,SCATTER,2.81,2.81,1
null,Normal,8,3,ZombieMan,9,SCATTER,2.81,2.81,2
null,Normal,8,4,ZombieMan,6,SCATTER,3.55,3.55,1
null,Normal,8,4,ZombieMan,9,SCATTER,3.55,3.55,2
null,Normal,8,4,ZzangDoleZombie,1,LINE_LEFT,3.55,3.55,1
null,Normal,8,4,ZzangDoleZombie,1,LINE_LEFT,3.55,3.55,2
null,Normal,8,5,ZombieMan,5,SCATTER,4.28,4.28,1
null,Normal,8,5,ZombieMan,8,SCATTER,4.28,4.28,2
null,Normal,8,5,ZzangDoleZombie,1,LINE_LEFT,4.28,4.28,1
null,Normal,8,5,ZzangDoleZombie,1,LINE_LEFT,4.28,4.28,2
null,Normal,8,5,ZzangDoleZombieBoss,1,LINE_LEFT,4.28,4.28,2
null,Normal,8,6,ZombieMan,7,SCATTER,5.01,5.01,1
null,Normal,8,6,ZombieMan,11,SCATTER,5.01,5.01,2
null,Normal,8,6,ZzangDoleZombie,1,LINE_LEFT,5.01,5.01,1
null,Normal,8,6,ZzangDoleZombie,1,LINE_LEFT,5.01,5.01,2
null,Normal,8,7,ZombieMan,8,SCATTER,5.74,5.74,1
null,Normal,8,7,ZombieMan,11,SCATTER,5.74,5.74,2
null,Normal,8,7,ZzangDoleZombie,1,LINE_LEFT,5.74,5.74,1
null,Normal,8,7,ZzangDoleZombie,2,LINE_LEFT,5.74,5.74,2
null,Normal,8,8,ZombieMan,8,SCATTER,6.47,6.47,1
null,Normal,8,8,ZombieMan,12,SCATTER,6.47,6.47,2
null,Normal,8,8,ZzangDoleZombie,1,LINE_LEFT,6.47,6.47,1
null,Normal,8,8,ZzangDoleZombie,2,LINE_LEFT,6.47,6.47,2
null,Normal,8,9,ZombieMan,7,SCATTER,7.21,7.21,1
null,Normal,8,9,ZombieMan,11,SCATTER,7.21,7.21,2
null,Normal,8,9,ZzangDoleZombie,2,LINE_LEFT,7.21,7.21,1
null,Normal,8,9,ZzangDoleZombie,2,LINE_LEFT,7.21,7.21,2
null,Normal,8,9,RushZombie,1,SCATTER,7.21,7.21,1
null,Normal,8,9,RushZombie,1,SCATTER,7.21,7.21,2
null,Normal,8,10,ZombieMan,6,SCATTER,7.94,7.94,1
null,Normal,8,10,ZombieMan,9,SCATTER,7.94,7.94,2
null,Normal,8,10,ZzangDoleZombie,2,LINE_LEFT,7.94,7.94,1
null,Normal,8,10,ZzangDoleZombie,2,LINE_LEFT,7.94,7.94,2
null,Normal,8,10,RushZombie,1,SCATTER,7.94,7.94,1
null,Normal,8,10,RushZombie,1,SCATTER,7.94,7.94,2
null,Normal,8,10,RushZombieBoss2,1,LINE_LEFT,7.94,7.94,2
null,Normal,8,11,ZombieMan,8,SCATTER,8.67,8.67,1
null,Normal,8,11,ZombieMan,13,SCATTER,8.67,8.67,2
null,Normal,8,11,ZzangDoleZombie,2,LINE_LEFT,8.67,8.67,1
null,Normal,8,11,ZzangDoleZombie,2,LINE_LEFT,8.67,8.67,2
null,Normal,8,11,RushZombie,1,SCATTER,8.67,8.67,1
null,Normal,8,11,RushZombie,1,SCATTER,8.67,8.67,2
null,Normal,8,12,ZombieMan,8,SCATTER,9.4,9.4,1
null,Normal,8,12,ZombieMan,13,SCATTER,9.4,9.4,2
null,Normal,8,12,ZzangDoleZombie,2,LINE_LEFT,9.4,9.4,1
null,Normal,8,12,ZzangDoleZombie,3,LINE_LEFT,9.4,9.4,2
null,Normal,8,12,RushZombie,1,SCATTER,9.4,9.4,1
null,Normal,8,12,RushZombie,2,SCATTER,9.4,9.4,2
null,Normal,8,13,ZombieMan,9,SCATTER,10.14,10.14,1
null,Normal,8,13,ZombieMan,13,SCATTER,10.14,10.14,2
null,Normal,8,13,ZzangDoleZombie,2,LINE_LEFT,10.14,10.14,1
null,Normal,8,13,ZzangDoleZombie,3,LINE_LEFT,10.14,10.14,2
null,Normal,8,13,RushZombie,1,SCATTER,10.14,10.14,1
null,Normal,8,13,RushZombie,2,SCATTER,10.14,10.14,2
null,Normal,8,14,ZombieMan,7,SCATTER,10.87,10.87,1
null,Normal,8,14,ZombieMan,11,SCATTER,10.87,10.87,2
null,Normal,8,14,ZzangDoleZombie,2,LINE_LEFT,10.87,10.87,1
null,Normal,8,14,ZzangDoleZombie,4,LINE_LEFT,10.87,10.87,2
null,Normal,8,14,RushZombie,2,SCATTER,10.87,10.87,1
null,Normal,8,14,RushZombie,2,SCATTER,10.87,10.87,2
null,Normal,8,14,PushZombie,1,LINE_RIGHT,10.87,10.87,1
null,Normal,8,14,PushZombie,1,LINE_RIGHT,10.87,10.87,2
null,Normal,8,15,ZombieMan,5,SCATTER,11.6,11.6,1
null,Normal,8,15,ZombieMan,8,SCATTER,11.6,11.6,2
null,Normal,8,15,ZzangDoleZombie,2,LINE_LEFT,11.6,11.6,1
null,Normal,8,15,ZzangDoleZombie,4,LINE_LEFT,11.6,11.6,2
null,Normal,8,15,RushZombie,2,SCATTER,11.6,11.6,1
null,Normal,8,15,RushZombie,2,SCATTER,11.6,11.6,2
null,Normal,8,15,PushZombie,1,LINE_RIGHT,11.6,11.6,1
null,Normal,8,15,PushZombie,1,LINE_RIGHT,11.6,11.6,2
null,Normal,8,15,PushZombieBoss,1,LINE_LEFT,11.6,11.6,2
null,Normal,9,1,ZombieMan,5,SCATTER,1.45,1.45,1
null,Normal,9,1,ZombieMan,7,SCATTER,1.45,1.45,2
null,Normal,9,2,ZombieMan,6,SCATTER,2.26,2.26,1
null,Normal,9,2,ZombieMan,8,SCATTER,2.26,2.26,2
null,Normal,9,3,ZombieMan,6,SCATTER,3.07,3.07,1
null,Normal,9,3,ZombieMan,9,SCATTER,3.07,3.07,2
null,Normal,9,4,ZombieMan,6,SCATTER,3.88,3.88,1
null,Normal,9,4,ZombieMan,8,SCATTER,3.88,3.88,2
null,Normal,9,4,RushZombie,1,SCATTER,3.88,3.88,1
null,Normal,9,4,RushZombie,1,SCATTER,3.88,3.88,2
null,Normal,9,5,ZombieMan,4,SCATTER,4.69,4.69,1
null,Normal,9,5,ZombieMan,7,SCATTER,4.69,4.69,2
null,Normal,9,5,RushZombie,1,SCATTER,4.69,4.69,1
null,Normal,9,5,RushZombie,1,SCATTER,4.69,4.69,2
null,Normal,9,5,PushZombieBoss,1,LINE_LEFT,4.69,4.69,2
null,Normal,9,6,ZombieMan,7,SCATTER,5.5,5.5,1
null,Normal,9,6,ZombieMan,10,SCATTER,5.5,5.5,2
null,Normal,9,6,RushZombie,1,SCATTER,5.5,5.5,1
null,Normal,9,6,RushZombie,1,SCATTER,5.5,5.5,2
null,Normal,9,7,ZombieMan,7,SCATTER,6.31,6.31,1
null,Normal,9,7,ZombieMan,10,SCATTER,6.31,6.31,2
null,Normal,9,7,RushZombie,1,SCATTER,6.31,6.31,1
null,Normal,9,7,RushZombie,2,SCATTER,6.31,6.31,2
null,Normal,9,8,ZombieMan,7,SCATTER,7.12,7.12,1
null,Normal,9,8,ZombieMan,11,SCATTER,7.12,7.12,2
null,Normal,9,8,RushZombie,1,SCATTER,7.12,7.12,1
null,Normal,9,8,RushZombie,2,SCATTER,7.12,7.12,2
null,Normal,9,9,ZombieMan,6,SCATTER,7.94,7.94,1
null,Normal,9,9,ZombieMan,9,SCATTER,7.94,7.94,2
null,Normal,9,9,RushZombie,2,SCATTER,7.94,7.94,1
null,Normal,9,9,RushZombie,2,SCATTER,7.94,7.94,2
null,Normal,9,9,PushZombie,1,LINE_RIGHT,7.94,7.94,1
null,Normal,9,9,PushZombie,1,LINE_RIGHT,7.94,7.94,2
null,Normal,9,10,ZombieMan,4,SCATTER,8.75,8.75,1
null,Normal,9,10,ZombieMan,7,SCATTER,8.75,8.75,2
null,Normal,9,10,RushZombie,2,SCATTER,8.75,8.75,1
null,Normal,9,10,RushZombie,2,SCATTER,8.75,8.75,2
null,Normal,9,10,PushZombie,1,LINE_RIGHT,8.75,8.75,1
null,Normal,9,10,PushZombie,1,LINE_RIGHT,8.75,8.75,2
null,Normal,9,10,BoomZombieBoss,1,LINE_LEFT,8.75,8.75,2
null,Normal,9,11,ZombieMan,7,SCATTER,9.56,9.56,1
null,Normal,9,11,ZombieMan,11,SCATTER,9.56,9.56,2
null,Normal,9,11,RushZombie,2,SCATTER,9.56,9.56,1
null,Normal,9,11,RushZombie,2,SCATTER,9.56,9.56,2
null,Normal,9,11,PushZombie,1,LINE_RIGHT,9.56,9.56,1
null,Normal,9,11,PushZombie,1,LINE_RIGHT,9.56,9.56,2
null,Normal,9,12,ZombieMan,6,SCATTER,10.37,10.37,1
null,Normal,9,12,ZombieMan,10,SCATTER,10.37,10.37,2
null,Normal,9,12,RushZombie,2,SCATTER,10.37,10.37,1
null,Normal,9,12,RushZombie,3,SCATTER,10.37,10.37,2
null,Normal,9,12,PushZombie,1,LINE_RIGHT,10.37,10.37,1
null,Normal,9,12,PushZombie,2,LINE_RIGHT,10.37,10.37,2
null,Normal,9,13,ZombieMan,7,SCATTER,11.18,11.18,1
null,Normal,9,13,ZombieMan,11,SCATTER,11.18,11.18,2
null,Normal,9,13,RushZombie,2,SCATTER,11.18,11.18,1
null,Normal,9,13,RushZombie,3,SCATTER,11.18,11.18,2
null,Normal,9,13,PushZombie,1,LINE_RIGHT,11.18,11.18,1
null,Normal,9,13,PushZombie,2,LINE_RIGHT,11.18,11.18,2
null,Normal,9,14,ZombieMan,5,SCATTER,11.99,11.99,1
null,Normal,9,14,ZombieMan,8,SCATTER,11.99,11.99,2
null,Normal,9,14,RushZombie,2,SCATTER,11.99,11.99,1
null,Normal,9,14,RushZombie,4,SCATTER,11.99,11.99,2
null,Normal,9,14,PushZombie,2,LINE_RIGHT,11.99,11.99,1
null,Normal,9,14,PushZombie,2,LINE_RIGHT,11.99,11.99,2
null,Normal,9,14,BoomZombie,1,SCATTER,11.99,11.99,1
null,Normal,9,14,BoomZombie,1,SCATTER,11.99,11.99,2
null,Normal,9,15,ZombieMan,3,SCATTER,12.8,12.8,1
null,Normal,9,15,ZombieMan,5,SCATTER,12.8,12.8,2
null,Normal,9,15,RushZombie,2,SCATTER,12.8,12.8,1
null,Normal,9,15,RushZombie,4,SCATTER,12.8,12.8,2
null,Normal,9,15,PushZombie,2,LINE_RIGHT,12.8,12.8,1
null,Normal,9,15,PushZombie,2,LINE_RIGHT,12.8,12.8,2
null,Normal,9,15,BoomZombie,1,SCATTER,12.8,12.8,1
null,Normal,9,15,BoomZombie,1,SCATTER,12.8,12.8,2
null,Normal,9,15,RushZombieBoss2,1,LINE_LEFT,12.8,12.8,2
null,Normal,10,1,ZombieMan,5,SCATTER,1.55,1.55,1
null,Normal,10,1,ZombieMan,7,SCATTER,1.55,1.55,2
null,Normal,10,2,ZombieMan,6,SCATTER,2.44,2.44,1
null,Normal,10,2,ZombieMan,8,SCATTER,2.44,2.44,2
null,Normal,10,3,ZombieMan,6,SCATTER,3.33,3.33,1
null,Normal,10,3,ZombieMan,9,SCATTER,3.33,3.33,2
null,Normal,10,4,ZombieMan,6,SCATTER,4.22,4.22,1
null,Normal,10,4,ZombieMan,9,SCATTER,4.22,4.22,2
null,Normal,10,4,ZzangDoleZombie,1,LINE_LEFT,4.22,4.22,1
null,Normal,10,4,ZzangDoleZombie,1,LINE_LEFT,4.22,4.22,2
null,Normal,10,5,ZombieMan,5,SCATTER,5.11,5.11,1
null,Normal,10,5,ZombieMan,8,SCATTER,5.11,5.11,2
null,Normal,10,5,ZzangDoleZombie,1,LINE_LEFT,5.11,5.11,1
null,Normal,10,5,ZzangDoleZombie,1,LINE_LEFT,5.11,5.11,2
null,Normal,10,5,BoomZombieBoss,1,LINE_LEFT,5.11,5.11,2
null,Normal,10,6,ZombieMan,7,SCATTER,6.0,6.0,1
null,Normal,10,6,ZombieMan,11,SCATTER,6.0,6.0,2
null,Normal,10,6,ZzangDoleZombie,1,LINE_LEFT,6.0,6.0,1
null,Normal,10,6,ZzangDoleZombie,1,LINE_LEFT,6.0,6.0,2
null,Normal,10,7,ZombieMan,8,SCATTER,6.89,6.89,1
null,Normal,10,7,ZombieMan,11,SCATTER,6.89,6.89,2
null,Normal,10,7,ZzangDoleZombie,1,LINE_LEFT,6.89,6.89,1
null,Normal,10,7,ZzangDoleZombie,2,LINE_LEFT,6.89,6.89,2
null,Normal,10,8,ZombieMan,8,SCATTER,7.78,7.78,1
null,Normal,10,8,ZombieMan,12,SCATTER,7.78,7.78,2
null,Normal,10,8,ZzangDoleZombie,1,LINE_LEFT,7.78,7.78,1
null,Normal,10,8,ZzangDoleZombie,2,LINE_LEFT,7.78,7.78,2
null,Normal,10,9,ZombieMan,7,SCATTER,8.66,8.66,1
null,Normal,10,9,ZombieMan,11,SCATTER,8.66,8.66,2
null,Normal,10,9,ZzangDoleZombie,2,LINE_LEFT,8.66,8.66,1
null,Normal,10,9,ZzangDoleZombie,2,LINE_LEFT,8.66,8.66,2
null,Normal,10,9,RushZombie,1,SCATTER,8.66,8.66,1
null,Normal,10,9,RushZombie,1,SCATTER,8.66,8.66,2
null,Normal,10,10,ZombieMan,6,SCATTER,9.55,9.55,1
null,Normal,10,10,ZombieMan,9,SCATTER,9.55,9.55,2
null,Normal,10,10,ZzangDoleZombie,2,LINE_LEFT,9.55,9.55,1
null,Normal,10,10,ZzangDoleZombie,2,LINE_LEFT,9.55,9.55,2
null,Normal,10,10,RushZombie,1,SCATTER,9.55,9.55,1
null,Normal,10,10,RushZombie,1,SCATTER,9.55,9.55,2
null,Normal,10,10,PushZombieBoss,1,LINE_LEFT,9.55,9.55,2
null,Normal,10,11,ZombieMan,8,SCATTER,10.44,10.44,1
null,Normal,10,11,ZombieMan,13,SCATTER,10.44,10.44,2
null,Normal,10,11,ZzangDoleZombie,2,LINE_LEFT,10.44,10.44,1
null,Normal,10,11,ZzangDoleZombie,2,LINE_LEFT,10.44,10.44,2
null,Normal,10,11,RushZombie,1,SCATTER,10.44,10.44,1
null,Normal,10,11,RushZombie,1,SCATTER,10.44,10.44,2
null,Normal,10,12,ZombieMan,8,SCATTER,11.33,11.33,1
null,Normal,10,12,ZombieMan,13,SCATTER,11.33,11.33,2
null,Normal,10,12,ZzangDoleZombie,2,LINE_LEFT,11.33,11.33,1
null,Normal,10,12,ZzangDoleZombie,3,LINE_LEFT,11.33,11.33,2
null,Normal,10,12,RushZombie,1,SCATTER,11.33,11.33,1
null,Normal,10,12,RushZombie,2,SCATTER,11.33,11.33,2
null,Normal,10,13,ZombieMan,9,SCATTER,12.22,12.22,1
null,Normal,10,13,ZombieMan,13,SCATTER,12.22,12.22,2
null,Normal,10,13,ZzangDoleZombie,2,LINE_LEFT,12.22,12.22,1
null,Normal,10,13,ZzangDoleZombie,3,LINE_LEFT,12.22,12.22,2
null,Normal,10,13,RushZombie,1,SCATTER,12.22,12.22,1
null,Normal,10,13,RushZombie,2,SCATTER,12.22,12.22,2
null,Normal,10,14,ZombieMan,7,SCATTER,13.11,13.11,1
null,Normal,10,14,ZombieMan,11,SCATTER,13.11,13.11,2
null,Normal,10,14,ZzangDoleZombie,2,LINE_LEFT,13.11,13.11,1
null,Normal,10,14,ZzangDoleZombie,4,LINE_LEFT,13.11,13.11,2
null,Normal,10,14,RushZombie,2,SCATTER,13.11,13.11,1
null,Normal,10,14,RushZombie,2,SCATTER,13.11,13.11,2
null,Normal,10,14,PushZombie,1,LINE_RIGHT,13.11,13.11,1
null,Normal,10,14,PushZombie,1,LINE_RIGHT,13.11,13.11,2
null,Normal,10,15,ZombieMan,4,SCATTER,14.0,14.0,1
null,Normal,10,15,ZombieMan,6,SCATTER,14.0,14.0,2
null,Normal,10,15,ZzangDoleZombie,2,LINE_LEFT,14.0,14.0,1
null,Normal,10,15,ZzangDoleZombie,4,LINE_LEFT,14.0,14.0,2
null,Normal,10,15,RushZombie,2,SCATTER,14.0,14.0,1
null,Normal,10,15,RushZombie,2,SCATTER,14.0,14.0,2
null,Normal,10,15,PushZombie,1,LINE_RIGHT,14.0,14.0,1
null,Normal,10,15,PushZombie,1,LINE_RIGHT,14.0,14.0,2
null,Normal,10,15,BoomZombie,1,SCATTER,14.0,14.0,1
null,Normal,10,15,BoomZombie,1,SCATTER,14.0,14.0,2
null,Normal,10,15,ZombieBoss,1,LINE_LEFT,14.0,14.0,2
null,Normal,11,1,ZombieMan,4,SCATTER,1.65,1.65,1
null,Normal,11,1,ZombieMan,5,SCATTER,1.65,1.65,2
null,Normal,11,1,BlueGlobeZombie,1,SCATTER,1.65,1.65,1
null,Normal,11,1,BlueGlobeZombie,1,SCATTER,1.65,1.65,2
null,Normal,11,2,ZombieMan,4,SCATTER,2.65,2.65,1
null,Normal,11,2,ZombieMan,6,SCATTER,2.65,2.65,2
null,Normal,11,2,BlueGlobeZombie,1,SCATTER,2.65,2.65,1
null,Normal,11,2,BlueGlobeZombie,1,SCATTER,2.65,2.65,2
null,Normal,11,3,ZombieMan,5,SCATTER,3.66,3.66,1
null,Normal,11,3,ZombieMan,7,SCATTER,3.66,3.66,2
null,Normal,11,3,BlueGlobeZombie,1,SCATTER,3.66,3.66,1
null,Normal,11,3,BlueGlobeZombie,1,SCATTER,3.66,3.66,2
null,Normal,11,4,ZombieMan,4,SCATTER,4.66,4.66,1
null,Normal,11,4,ZombieMan,6,SCATTER,4.66,4.66,2
null,Normal,11,4,BlueGlobeZombie,1,SCATTER,4.66,4.66,1
null,Normal,11,4,BlueGlobeZombie,2,SCATTER,4.66,4.66,2
null,Normal,11,4,DefTankZombie,1,LINE_CENTER,4.66,4.66,1
null,Normal,11,4,DefTankZombie,1,LINE_CENTER,4.66,4.66,2
null,Normal,11,5,ZombieMan,3,SCATTER,5.66,5.66,1
null,Normal,11,5,ZombieMan,5,SCATTER,5.66,5.66,2
null,Normal,11,5,BlueGlobeZombie,1,SCATTER,5.66,5.66,1
null,Normal,11,5,BlueGlobeZombie,2,SCATTER,5.66,5.66,2
null,Normal,11,5,DefTankZombie,1,LINE_CENTER,5.66,5.66,1
null,Normal,11,5,DefTankZombie,1,LINE_CENTER,5.66,5.66,2
null,Normal,11,5,ZombieBoss,1,LINE_LEFT,5.66,5.66,2
null,Normal,11,6,ZombieMan,4,SCATTER,6.67,6.67,1
null,Normal,11,6,ZombieMan,7,SCATTER,6.67,6.67,2
null,Normal,11,6,BlueGlobeZombie,2,SCATTER,6.67,6.67,1
null,Normal,11,6,BlueGlobeZombie,2,SCATTER,6.67,6.67,2
null,Normal,11,6,DefTankZombie,1,LINE_CENTER,6.67,6.67,1
null,Normal,11,6,DefTankZombie,1,LINE_CENTER,6.67,6.67,2
null,Normal,11,7,ZombieMan,4,SCATTER,7.67,7.67,1
null,Normal,11,7,ZombieMan,5,SCATTER,7.67,7.67,2
null,Normal,11,7,BlueGlobeZombie,2,SCATTER,7.67,7.67,1
null,Normal,11,7,BlueGlobeZombie,2,SCATTER,7.67,7.67,2
null,Normal,11,7,DefTankZombie,1,LINE_CENTER,7.67,7.67,1
null,Normal,11,7,DefTankZombie,2,LINE_CENTER,7.67,7.67,2
null,Normal,11,7,VudooZombie,1,LINE_LEFT,7.67,7.67,1
null,Normal,11,7,VudooZombie,1,LINE_LEFT,7.67,7.67,2
null,Normal,11,8,ZombieMan,4,SCATTER,8.67,8.67,1
null,Normal,11,8,ZombieMan,7,SCATTER,8.67,8.67,2
null,Normal,11,8,BlueGlobeZombie,2,SCATTER,8.67,8.67,1
null,Normal,11,8,BlueGlobeZombie,2,SCATTER,8.67,8.67,2
null,Normal,11,8,DefTankZombie,1,LINE_CENTER,8.67,8.67,1
null,Normal,11,8,DefTankZombie,2,LINE_CENTER,8.67,8.67,2
null,Normal,11,8,VudooZombie,1,LINE_LEFT,8.67,8.67,1
null,Normal,11,8,VudooZombie,1,LINE_LEFT,8.67,8.67,2
null,Normal,11,9,ZombieMan,4,SCATTER,9.68,9.68,1
null,Normal,11,9,ZombieMan,6,SCATTER,9.68,9.68,2
null,Normal,11,9,BlueGlobeZombie,2,SCATTER,9.68,9.68,1
null,Normal,11,9,BlueGlobeZombie,3,SCATTER,9.68,9.68,2
null,Normal,11,9,DefTankZombie,2,LINE_CENTER,9.68,9.68,1
null,Normal,11,9,DefTankZombie,2,LINE_CENTER,9.68,9.68,2
null,Normal,11,9,VudooZombie,1,LINE_LEFT,9.68,9.68,1
null,Normal,11,9,VudooZombie,1,LINE_LEFT,9.68,9.68,2
null,Normal,11,10,ZombieMan,2,SCATTER,10.68,10.68,1
null,Normal,11,10,ZombieMan,3,SCATTER,10.68,10.68,2
null,Normal,11,10,BlueGlobeZombie,2,SCATTER,10.68,10.68,1
null,Normal,11,10,BlueGlobeZombie,3,SCATTER,10.68,10.68,2
null,Normal,11,10,DefTankZombie,2,LINE_CENTER,10.68,10.68,1
null,Normal,11,10,DefTankZombie,2,LINE_CENTER,10.68,10.68,2
null,Normal,11,10,VudooZombie,1,LINE_LEFT,10.68,10.68,1
null,Normal,11,10,VudooZombie,2,LINE_LEFT,10.68,10.68,2
null,Normal,11,10,POShieldZombie,1,LINE_LEFT,10.68,10.68,2
null,Normal,12,1,ZombieMan,2,SCATTER,1.75,1.75,1
null,Normal,12,1,ZombieMan,4,SCATTER,1.75,1.75,2
null,Normal,12,1,SheildTankZombie,1,LINE_CENTER,1.75,1.75,1
null,Normal,12,1,SheildTankZombie,1,LINE_CENTER,1.75,1.75,2
null,Normal,12,1,BlueGlobeZombie,1,SCATTER,1.75,1.75,1
null,Normal,12,1,BlueGlobeZombie,1,SCATTER,1.75,1.75,2
null,Normal,12,2,ZombieMan,3,SCATTER,2.84,2.84,1
null,Normal,12,2,ZombieMan,4,SCATTER,2.84,2.84,2
null,Normal,12,2,SheildTankZombie,1,LINE_CENTER,2.84,2.84,1
null,Normal,12,2,SheildTankZombie,1,LINE_CENTER,2.84,2.84,2
null,Normal,12,2,BlueGlobeZombie,1,SCATTER,2.84,2.84,1
null,Normal,12,2,BlueGlobeZombie,1,SCATTER,2.84,2.84,2
null,Normal,12,3,ZombieMan,4,SCATTER,3.92,3.92,1
null,Normal,12,3,ZombieMan,5,SCATTER,3.92,3.92,2
null,Normal,12,3,SheildTankZombie,1,LINE_CENTER,3.92,3.92,1
null,Normal,12,3,SheildTankZombie,1,LINE_CENTER,3.92,3.92,2
null,Normal,12,3,BlueGlobeZombie,1,SCATTER,3.92,3.92,1
null,Normal,12,3,BlueGlobeZombie,1,SCATTER,3.92,3.92,2
null,Normal,12,4,ZombieMan,2,SCATTER,5.01,5.01,1
null,Normal,12,4,ZombieMan,3,SCATTER,5.01,5.01,2
null,Normal,12,4,SheildTankZombie,1,LINE_CENTER,5.01,5.01,1
null,Normal,12,4,SheildTankZombie,2,LINE_CENTER,5.01,5.01,2
null,Normal,12,4,BlueGlobeZombie,1,SCATTER,5.01,5.01,1
null,Normal,12,4,BlueGlobeZombie,2,SCATTER,5.01,5.01,2
null,Normal,12,4,VudootwoZombie,1,LINE_LEFT,5.01,5.01,1
null,Normal,12,4,VudootwoZombie,1,LINE_LEFT,5.01,5.01,2
null,Normal,12,5,ZombieMan,1,SCATTER,6.09,6.09,1
null,Normal,12,5,ZombieMan,1,SCATTER,6.09,6.09,2
null,Normal,12,5,SheildTankZombie,1,LINE_CENTER,6.09,6.09,1
null,Normal,12,5,SheildTankZombie,2,LINE_CENTER,6.09,6.09,2
null,Normal,12,5,BlueGlobeZombie,1,SCATTER,6.09,6.09,1
null,Normal,12,5,BlueGlobeZombie,2,SCATTER,6.09,6.09,2
null,Normal,12,5,VudootwoZombie,1,LINE_LEFT,6.09,6.09,1
null,Normal,12,5,VudootwoZombie,1,LINE_LEFT,6.09,6.09,2
