wave_group,wave,sub_wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
CH04_LATE_W15,6,2,NativeZombie,1,LINE_LEFT,20000,20000
CH04_LATE_W15,6,2,WarriorTwoZombie,1,LINE_CENTER,20000,20000
CH04_LATE_W15,7,1,AxSkullZombie,2,LINE_CENTER,22000,22000
CH04_LATE_W15,7,1,WarriorTwoZombie,1,LINE_CENTER,22000,22000
CH04_LATE_W15,7,1,ZombieMan,4,SCATTER,22000,22000
CH04_LATE_W15,7,2,AxSkullZombie,4,LINE_CENTER,22000,22000
CH04_LATE_W15,7,2,HammerZombie,2,LINE_LEFT,22000,22000
CH04_LATE_W15,7,2,MaceZombie,1,LINE_LEFT,22000,22000
CH04_LATE_W15,7,2,MaskKnifeZombie,2,SCATTER,22000,22000
CH04_LATE_W15,8,1,HammerZombie,2,LINE_LEFT,24000,24000
CH04_LATE_W15,8,1,NativeZombie,1,LINE_LEFT,24000,24000
CH04_LATE_W15,8,1,ZombieWoman,3,SCATTER,24000,24000
CH04_LATE_W15,8,1,ZzangDoleZombie,3,LINE_LEFT,24000,24000
CH04_LATE_W15,8,2,AxSkullZombie,4,LINE_CENTER,24000,24000
CH04_LATE_W15,8,2,HammerZombie,2,LINE_LEFT,24000,24000
CH04_LATE_W15,8,2,MaceZombie,1,LINE_LEFT,24000,24000
CH04_LATE_W15,8,2,WarriorZombie,2,LINE_CENTER,24000,24000
CH04_LATE_W15,9,1,HammerZombie,2,LINE_LEFT,26000,26000
CH04_LATE_W15,9,1,MaceZombie,1,LINE_LEFT,26000,26000
CH04_LATE_W15,9,1,RedPunchZombie,3,SCATTER,26000,26000
CH04_LATE_W15,9,1,ZzangDoleZombie,3,LINE_LEFT,26000,26000
CH04_LATE_W15,9,2,AxSkullZombie,4,LINE_CENTER,26000,26000
CH04_LATE_W15,9,2,HammerZombie,2,LINE_LEFT,26000,26000
CH04_LATE_W15,9,2,MaskKnifeZombie,1,SCATTER,26000,26000
CH04_LATE_W15,9,2,RedPunchZombie,4,SCATTER,26000,26000
CH04_LATE_W15,10,1,HammerZombie,2,LINE_LEFT,28000,28000
CH04_LATE_W15,10,1,ZombieWoman,5,SCATTER,28000,28000
CH04_LATE_W15,10,2,AxSkullZombie,2,LINE_CENTER,28000,28000
CH04_LATE_W15,10,2,RedPunchZombie,3,SCATTER,28000,28000
CH04_LATE_W15,10,2,ZombieWoman,4,SCATTER,28000,28000
CH04_LATE_W15,10,2,POShieldZombie,1,LINE_LEFT,28000,28000
CH04_LATE_W15,11,1,MaceZombie,1,LINE_LEFT,30000,30000
CH04_LATE_W15,11,1,RedPunchZombie,4,SCATTER,30000,30000
CH04_LATE_W15,11,1,ZzangDoleZombie,3,LINE_LEFT,30000,30000
CH04_LATE_W15,11,2,AxSkullZombie,2,LINE_CENTER,30000,30000
CH04_LATE_W15,11,2,HammerZombie,2,LINE_LEFT,30000,30000
CH04_LATE_W15,11,2,MaskKnifeZombie,2,SCATTER,30000,30000
CH04_LATE_W15,11,2,RedPunchZombie,4,SCATTER,30000,30000
CH04_LATE_W15,12,1,MaskKnifeZombie,1,SCATTER,32000,32000
CH04_LATE_W15,12,1,RedPunchZombie,3,SCATTER,32000,32000
CH04_LATE_W15,12,1,ZombieWoman,5,SCATTER,32000,32000
CH04_LATE_W15,12,2,AxSkullZombie,4,LINE_CENTER,32000,32000
CH04_LATE_W15,12,2,MaskKnifeZombie,2,SCATTER,32000,32000
CH04_LATE_W15,12,2,RedPunchZombie,3,SCATTER,32000,32000
CH04_LATE_W15,12,2,WarriorZombie,2,LINE_CENTER,32000,32000
CH04_LATE_W15,13,1,AxSkullZombie,4,LINE_CENTER,34000,34000
CH04_LATE_W15,13,1,RedPunchZombie,2,SCATTER,34000,34000
CH04_LATE_W15,13,1,ZombieMan,5,SCATTER,34000,34000
CH04_LATE_W15,13,2,AxSkullZombie,4,LINE_CENTER,34000,34000
CH04_LATE_W15,13,2,HammerZombie,2,LINE_LEFT,34000,34000
CH04_LATE_W15,13,2,RedPunchZombie,4,SCATTER,34000,34000
CH04_LATE_W15,13,2,WarriorZombie,1,LINE_CENTER,34000,34000
CH04_LATE_W15,14,1,AxSkullZombie,2,LINE_CENTER,36000,36000
CH04_LATE_W15,14,1,HammerZombie,2,LINE_LEFT,36000,36000
CH04_LATE_W15,14,1,RedPunchZombie,3,SCATTER,36000,36000
CH04_LATE_W15,14,1,ZzangDoleZombie,3,LINE_LEFT,36000,36000
CH04_LATE_W15,14,2,AxSkullZombie,4,LINE_CENTER,36000,36000
CH04_LATE_W15,14,2,HammerZombie,2,LINE_LEFT,36000,36000
CH04_LATE_W15,14,2,RedPunchZombie,4,SCATTER,36000,36000
CH04_LATE_W15,14,2,WarriorZombie,2,LINE_CENTER,36000,36000
CH04_LATE_W15,15,1,RedPunchZombie,4,SCATTER,38000,38000
CH04_LATE_W15,15,1,WarriorTwoZombie,1,LINE_CENTER,38000,38000
CH04_LATE_W15,15,1,ZombieMan,3,SCATTER,38000,38000
CH04_LATE_W15,15,2,AxSkullZombie,4,LINE_CENTER,38000,38000
CH04_LATE_W15,15,2,HammerZombie,2,LINE_LEFT,38000,38000
CH04_LATE_W15,15,2,MaskKnifeZombie,2,SCATTER,38000,38000
CH04_LATE_W15,15,2,RedPunchZombie,4,SCATTER,38000,38000
CH04_LATE_W15,15,2,RushZombieBoss2,1,LINE_LEFT,38000,38000
CH04_END_W15,1,1,AxSkullZombie,3,LINE_CENTER,10000,10000
CH04_END_W15,1,1,ZombieWoman,2,SCATTER,10000,10000
CH04_END_W15,1,2,RedPunchZombie,3,SCATTER,10000,10000
CH04_END_W15,1,2,ZombieWoman,3,SCATTER,10000,10000
CH04_END_W15,2,1,AxSkullZombie,3,LINE_CENTER,12000,12000
CH04_END_W15,2,1,ZombieWoman,3,SCATTER,12000,12000
CH04_END_W15,2,2,MaskKnifeZombie,1,SCATTER,12000,12000
CH04_END_W15,2,2,RedPunchZombie,3,SCATTER,12000,12000
CH04_END_W15,2,2,ZombieWoman,3,SCATTER,12000,12000
CH04_END_W15,3,1,HammerZombie,2,LINE_LEFT,14000,14000
CH04_END_W15,3,1,MaskKnifeZombie,2,SCATTER,14000,14000
CH04_END_W15,3,1,ZombieWoman,3,SCATTER,14000,14000
CH04_END_W15,3,2,AxSkullZombie,3,LINE_CENTER,14000,14000
CH04_END_W15,3,2,HammerZombie,2,LINE_LEFT,14000,14000
CH04_END_W15,3,2,ZombieMan,3,SCATTER,14000,14000
CH04_END_W15,4,1,HammerZombie,2,LINE_LEFT,16000,16000
CH04_END_W15,4,1,MaceZombie,1,LINE_LEFT,16000,16000
CH04_END_W15,4,1,ZombieWoman,5,SCATTER,16000,16000
CH04_END_W15,4,2,AxSkullZombie,3,LINE_CENTER,16000,16000
CH04_END_W15,4,2,HammerZombie,2,LINE_LEFT,16000,16000
CH04_END_W15,4,2,MaskKnifeZombie,1,SCATTER,16000,16000
CH04_END_W15,4,2,RedPunchZombie,3,SCATTER,16000,16000
CH04_END_W15,5,1,AxSkullZombie,3,LINE_CENTER,18000,18000
CH04_END_W15,5,1,ZombieWoman,2,SCATTER,18000,18000
CH04_END_W15,5,2,AxSkullZombie,2,LINE_CENTER,18000,18000
CH04_END_W15,5,2,RedPunchZombie,3,SCATTER,18000,18000
CH04_END_W15,5,2,ZzangDoleZombie,3,LINE_LEFT,18000,18000
CH04_END_W15,5,2,BatSkullZombie,1,LINE_LEFT,18000,18000
CH04_END_W15,6,1,AxSkullZombie,2,LINE_CENTER,20000,20000
CH04_END_W15,6,1,HammerZombie,2,LINE_LEFT,20000,20000
CH04_END_W15,6,1,ZzangDoleZombie,3,LINE_LEFT,20000,20000
CH04_END_W15,6,2,AxSkullZombie,3,LINE_CENTER,20000,20000
CH04_END_W15,6,2,HammerZombie,2,LINE_LEFT,20000,20000
CH04_END_W15,6,2,NativeZombie,1,LINE_LEFT,20000,20000
CH04_END_W15,6,2,RedPunchZombie,2,SCATTER,20000,20000
CH04_END_W15,7,1,HammerZombie,2,LINE_LEFT,22000,22000
CH04_END_W15,7,1,RedPunchZombie,2,SCATTER,22000,22000
CH04_END_W15,7,1,ZzangDoleZombie,3,LINE_LEFT,22000,22000
CH04_END_W15,7,2,HammerZombie,2,LINE_LEFT,22000,22000
CH04_END_W15,7,2,MaskKnifeZombie,2,SCATTER,22000,22000
CH04_END_W15,7,2,RedPunchZombie,4,SCATTER,22000,22000
CH04_END_W15,7,2,WarriorZombie,2,LINE_CENTER,22000,22000
CH04_END_W15,8,1,RedPunchZombie,2,SCATTER,24000,24000
CH04_END_W15,8,1,WarriorZombie,2,LINE_CENTER,24000,24000
CH04_END_W15,8,1,ZombieMan,5,SCATTER,24000,24000
CH04_END_W15,8,2,AxSkullZombie,2,LINE_CENTER,24000,24000
CH04_END_W15,8,2,MaskKnifeZombie,2,SCATTER,24000,24000
CH04_END_W15,8,2,RedPunchZombie,4,SCATTER,24000,24000
CH04_END_W15,8,2,WarriorZombie,2,LINE_CENTER,24000,24000
CH04_END_W15,9,1,BabaZombie,1,LINE_CENTER,26000,26000
CH04_END_W15,9,1,MaskKnifeZombie,1,SCATTER,26000,26000
CH04_END_W15,9,1,RedPunchZombie,2,SCATTER,26000,26000
CH04_END_W15,9,1,ZombieWoman,5,SCATTER,26000,26000
CH04_END_W15,9,2,AxSkullZombie,4,LINE_CENTER,26000,26000
CH04_END_W15,9,2,NativeZombie,1,LINE_LEFT,26000,26000
CH04_END_W15,9,2,RedPunchZombie,4,SCATTER,26000,26000
CH04_END_W15,9,2,WarriorTwoZombie,2,LINE_CENTER,26000,26000
CH04_END_W15,10,1,HammerZombie,2,LINE_LEFT,28000,28000
CH04_END_W15,10,1,ZombieWoman,3,SCATTER,28000,28000
CH04_END_W15,10,1,ZzangDoleZombie,2,LINE_LEFT,28000,28000
CH04_END_W15,10,2,BabaZombie,1,LINE_CENTER,28000,28000
CH04_END_W15,10,2,HammerZombie,2,LINE_LEFT,28000,28000
CH04_END_W15,10,2,ZombieWoman,3,SCATTER,28000,28000
CH04_END_W15,10,2,ZzangDoleZombie,3,LINE_LEFT,28000,28000
CH04_END_W15,10,2,RushZombieBoss2,1,LINE_LEFT,28000,28000
CH04_END_W15,11,1,AxSkullZombie,2,LINE_CENTER,30000,30000
CH04_END_W15,11,1,RedPunchZombie,3,SCATTER,30000,30000
CH04_END_W15,11,1,ZzangDoleZombie,3,LINE_LEFT,30000,30000
CH04_END_W15,11,2,AxSkullZombie,2,LINE_CENTER,30000,30000
CH04_END_W15,11,2,BabaZombie,2,LINE_CENTER,30000,30000
CH04_END_W15,11,2,HammerZombie,2,LINE_LEFT,30000,30000
CH04_END_W15,11,2,RedPunchZombie,4,SCATTER,30000,30000
CH04_END_W15,12,1,BabaZombie,2,LINE_CENTER,32000,32000
CH04_END_W15,12,1,RedPunchZombie,4,SCATTER,32000,32000
CH04_END_W15,12,1,ZzangDoleZombie,3,LINE_LEFT,32000,32000
CH04_END_W15,12,2,AxSkullZombie,4,LINE_CENTER,32000,32000
CH04_END_W15,12,2,MaskKnifeZombie,2,SCATTER,32000,32000
CH04_END_W15,12,2,RedPunchZombie,4,SCATTER,32000,32000
CH04_END_W15,12,2,WarriorZombie,1,LINE_CENTER,32000,32000
CH04_END_W15,13,1,HammerZombie,2,LINE_LEFT,34000,34000
CH04_END_W15,13,1,RedPunchZombie,3,SCATTER,34000,34000
CH04_END_W15,13,1,ZombieWoman,4,SCATTER,34000,34000
CH04_END_W15,13,1,ZzangDoleZombie,2,LINE_LEFT,34000,34000
CH04_END_W15,13,2,AxSkullZombie,4,LINE_CENTER,34000,34000
CH04_END_W15,13,2,HammerZombie,2,LINE_LEFT,34000,34000
CH04_END_W15,13,2,NativeZombie,1,LINE_LEFT,34000,34000
CH04_END_W15,13,2,RedPunchZombie,4,SCATTER,34000,34000
CH04_END_W15,14,1,AxSkullZombie,4,LINE_CENTER,36000,36000
CH04_END_W15,14,1,BabaZombie,1,LINE_CENTER,36000,36000
CH04_END_W15,14,1,WarriorZombie,2,LINE_CENTER,36000,36000
CH04_END_W15,14,1,ZzangDoleZombie,3,LINE_LEFT,36000,36000
CH04_END_W15,14,2,AxSkullZombie,4,LINE_CENTER,36000,36000
CH04_END_W15,14,2,BabaZombie,2,LINE_CENTER,36000,36000
CH04_END_W15,14,2,RedPunchZombie,4,SCATTER,36000,36000
CH04_END_W15,14,2,WarriorZombie,2,LINE_CENTER,36000,36000
CH04_END_W15,15,1,HammerZombie,2,LINE_LEFT,38000,38000
CH04_END_W15,15,1,MaceZombie,1,LINE_LEFT,38000,38000
CH04_END_W15,15,1,ZombieWoman,5,SCATTER,38000,38000
CH04_END_W15,15,2,AxSkullZombie,4,LINE_CENTER,38000,38000
CH04_END_W15,15,2,HammerZombie,2,LINE_LEFT,38000,38000
CH04_END_W15,15,2,RedPunchZombie,4,SCATTER,38000,38000
CH04_END_W15,15,2,WarriorZombie,2,LINE_CENTER,38000,38000
CH04_END_W15,15,2,AdvBuskerZombie,1,LINE_LEFT,38000,38000
CH05_START_W15,1,1,BasketZombie,3,SCATTER,10000,10000
CH05_START_W15,1,1,ZzangDoleZombie,1,LINE_LEFT,10000,10000
CH05_START_W15,1,2,BasketZombie,2,SCATTER,10000,10000
CH05_START_W15,1,2,ZombieMan,4,SCATTER,10000,10000
CH05_START_W15,2,1,BasketZombie,2,SCATTER,12000,12000
CH05_START_W15,2,1,ZombieWoman,4,SCATTER,12000,12000
CH05_START_W15,2,2,BasketZombie,2,SCATTER,12000,12000
CH05_START_W15,2,2,ZombieWoman,3,SCATTER,12000,12000
CH05_START_W15,2,2,ZzangDoleZombie,1,LINE_LEFT,12000,12000
CH05_START_W15,3,1,BasketZombie,3,SCATTER,14000,14000
CH05_START_W15,3,1,ZombieWoman,1,SCATTER,14000,14000
CH05_START_W15,3,1,ZzangDoleZombie,2,LINE_LEFT,14000,14000
CH05_START_W15,3,2,BasketZombie,4,SCATTER,14000,14000
CH05_START_W15,3,2,ZombieMan,3,SCATTER,14000,14000
CH05_START_W15,3,2,ZzangDoleZombie,1,LINE_LEFT,14000,14000
CH05_START_W15,4,1,BasketZombie,1,SCATTER,16000,16000
CH05_START_W15,4,1,NeighborZombie,3,SCATTER,16000,16000
CH05_START_W15,4,1,ZombieWoman,3,SCATTER,16000,16000
CH05_START_W15,4,2,BasketZombie,3,SCATTER,16000,16000
CH05_START_W15,4,2,NeighborZombie,1,SCATTER,16000,16000
CH05_START_W15,4,2,ZombieWoman,4,SCATTER,16000,16000
CH05_START_W15,5,1,NeighborZombie,3,SCATTER,18000,18000
CH05_START_W15,5,1,ZzangDoleZombie,2,LINE_LEFT,18000,18000
CH05_START_W15,5,2,BasketZombie,3,SCATTER,18000,18000
CH05_START_W15,5,2,NeighborZombie,2,SCATTER,18000,18000
CH05_START_W15,5,2,ZombieMan,2,SCATTER,18000,18000
CH05_START_W15,5,2,RushZombieBoss2,1,LINE_LEFT,18000,18000
CH05_START_W15,6,1,BasketZombie,2,SCATTER,20000,20000
CH05_START_W15,6,1,NeighborZombie,2,SCATTER,20000,20000
CH05_START_W15,6,1,ZombieWoman,2,SCATTER,20000,20000
CH05_START_W15,6,2,NeighborZombie,3,SCATTER,20000,20000
CH05_START_W15,6,2,ZombieMan,2,SCATTER,20000,20000
CH05_START_W15,6,2,ZzangDoleZombie,3,LINE_LEFT,20000,20000
CH05_START_W15,7,1,BasketZombie,2,SCATTER,22000,22000
CH05_START_W15,7,1,NeighborZombie,2,SCATTER,22000,22000
CH05_START_W15,7,1,ZombieWoman,3,SCATTER,22000,22000
CH05_START_W15,7,2,BasketZombie,2,SCATTER,22000,22000
CH05_START_W15,7,2,NeighborZombie,3,SCATTER,22000,22000
CH05_START_W15,7,2,ZombieMan,3,SCATTER,22000,22000
CH05_START_W15,8,1,BasketZombie,2,SCATTER,24000,24000
CH05_START_W15,8,1,NeighborZombie,3,SCATTER,24000,24000
CH05_START_W15,8,1,ZzangDoleZombie,3,LINE_LEFT,24000,24000
CH05_START_W15,8,2,BasketZombie,1,SCATTER,24000,24000
CH05_START_W15,8,2,NeighborZombie,4,SCATTER,24000,24000
CH05_START_W15,8,2,ZombieMan,1,SCATTER,24000,24000
CH05_START_W15,8,2,ZombieWoman,3,SCATTER,24000,24000
CH05_START_W15,9,1,BasketZombie,2,SCATTER,26000,26000
CH05_START_W15,9,1,NeighborZombie,3,SCATTER,26000,26000
CH05_START_W15,9,1,ZombieMan,2,SCATTER,26000,26000
CH05_START_W15,9,1,ZombieWoman,2,SCATTER,26000,26000
CH05_START_W15,9,2,BasketZombie,3,SCATTER,26000,26000
CH05_START_W15,9,2,NeighborZombie,3,SCATTER,26000,26000
CH05_START_W15,9,2,ZombieMan,3,SCATTER,26000,26000
CH05_START_W15,9,2,ZzangDoleZombie,1,LINE_LEFT,26000,26000
CH05_START_W15,10,1,NeighborZombie,3,SCATTER,28000,28000
CH05_START_W15,10,1,ZzangDoleZombie,3,LINE_LEFT,28000,28000
CH05_START_W15,10,2,BasketZombie,4,SCATTER,28000,28000
CH05_START_W15,10,2,NeighborZombie,2,SCATTER,28000,28000
CH05_START_W15,10,2,ZombieMan,3,SCATTER,28000,28000
CH05_START_W15,10,2,RushZombieBoss2,1,LINE_LEFT,28000,28000
CH05_START_W15,11,1,BasketZombie,2,SCATTER,30000,30000
CH05_START_W15,11,1,NeighborZombie,2,SCATTER,30000,30000
CH05_START_W15,11,1,ZombieWoman,4,SCATTER,30000,30000
CH05_START_W15,11,2,BasketZombie,2,SCATTER,30000,30000
CH05_START_W15,11,2,NeighborZombie,4,SCATTER,30000,30000
CH05_START_W15,11,2,ZombieWoman,3,SCATTER,30000,30000
CH05_START_W15,12,1,BasketZombie,3,SCATTER,32000,32000
CH05_START_W15,12,1,NeighborZombie,2,SCATTER,32000,32000
CH05_START_W15,12,1,ZzangDoleZombie,3,LINE_LEFT,32000,32000
CH05_START_W15,12,2,BasketZombie,2,SCATTER,32000,32000
CH05_START_W15,12,2,NeighborZombie,3,SCATTER,32000,32000
CH05_START_W15,12,2,ZombieWoman,3,SCATTER,32000,32000
CH05_START_W15,12,2,ZzangDoleZombie,3,LINE_LEFT,32000,32000
CH05_START_W15,13,1,BasketZombie,2,SCATTER,34000,34000
CH05_START_W15,13,1,NeighborZombie,4,SCATTER,34000,34000
CH05_START_W15,13,1,ZombieWoman,4,SCATTER,34000,34000
CH05_START_W15,13,2,BasketZombie,2,SCATTER,34000,34000
CH05_START_W15,13,2,NeighborZombie,3,SCATTER,34000,34000
CH05_START_W15,13,2,ZombieMan,3,SCATTER,34000,34000
CH05_START_W15,13,2,ZombieWoman,3,SCATTER,34000,34000
CH05_START_W15,14,1,BasketZombie,3,SCATTER,36000,36000
CH05_START_W15,14,1,NeighborZombie,2,SCATTER,36000,36000
CH05_START_W15,14,1,ZombieMan,1,SCATTER,36000,36000
CH05_START_W15,14,1,ZombieWoman,3,SCATTER,36000,36000
CH05_START_W15,14,2,BasketZombie,2,SCATTER,36000,36000
CH05_START_W15,14,2,NeighborZombie,4,SCATTER,36000,36000
CH05_START_W15,14,2,ZombieMan,3,SCATTER,36000,36000
CH05_START_W15,14,2,ZombieWoman,3,SCATTER,36000,36000
CH05_START_W15,15,1,BasketZombie,1,SCATTER,38000,38000
CH05_START_W15,15,1,NeighborZombie,3,SCATTER,38000,38000
CH05_START_W15,15,1,ZombieWoman,4,SCATTER,38000,38000
CH05_START_W15,15,2,BasketZombie,2,SCATTER,38000,38000
CH05_START_W15,15,2,NeighborZombie,3,SCATTER,38000,38000
CH05_START_W15,15,2,ZombieMan,3,SCATTER,38000,38000
CH05_START_W15,15,2,ZombieWoman,3,SCATTER,38000,38000
CH05_START_W15,15,2,AdvandMagBossZombie,1,LINE_LEFT,38000,38000
CH05_MID_W15,1,1,AdvKnifeZombie,2,SCATTER,10000,10000
CH05_MID_W15,1,1,ZzangDoleZombie,3,LINE_LEFT,10000,10000
CH05_MID_W15,1,2,AdvKnifeZombie,3,SCATTER,10000,10000
CH05_MID_W15,1,2,ZombieWoman,3,SCATTER,10000,10000
CH05_MID_W15,2,1,BasketZombie,3,SCATTER,12000,12000
CH05_MID_W15,2,1,ZzangDoleZombie,3,LINE_LEFT,12000,12000
CH05_MID_W15,2,2,AdvKnifeZombie,2,SCATTER,12000,12000
CH05_MID_W15,2,2,ZombieWoman,2,SCATTER,12000,12000
CH05_MID_W15,2,2,ZzangDoleZombie,2,LINE_LEFT,12000,12000
CH05_MID_W15,3,1,AdvKnifeZombie,1,SCATTER,14000,14000
CH05_MID_W15,3,1,BasketZombie,3,SCATTER,14000,14000
CH05_MID_W15,3,1,ZombieWoman,2,SCATTER,14000,14000
CH05_MID_W15,3,2,AdvKnifeZombie,4,SCATTER,14000,14000
CH05_MID_W15,3,2,NeighborZombie,1,SCATTER,14000,14000
CH05_MID_W15,3,2,ZzangDoleZombie,3,LINE_LEFT,14000,14000
CH05_MID_W15,4,1,AdvKnifeZombie,3,SCATTER,16000,16000
CH05_MID_W15,4,1,NeighborZombie,2,SCATTER,16000,16000
CH05_MID_W15,4,1,ZombieWoman,3,SCATTER,16000,16000
CH05_MID_W15,4,2,AdvKnifePotionZombie,2,SCATTER,16000,16000
CH05_MID_W15,4,2,AdvKnifeZombie,1,SCATTER,16000,16000
CH05_MID_W15,4,2,BasketZombie,3,SCATTER,16000,16000
CH05_MID_W15,4,2,NeighborZombie,2,SCATTER,16000,16000
CH05_MID_W15,5,1,BasketZombie,2,SCATTER,18000,18000
CH05_MID_W15,5,1,ZombieMan,3,SCATTER,18000,18000
CH05_MID_W15,5,2,AdvKnifeZombie,2,SCATTER,18000,18000
CH05_MID_W15,5,2,BasketZombie,3,SCATTER,18000,18000
CH05_MID_W15,5,2,ZombieWoman,2,SCATTER,18000,18000
CH05_MID_W15,5,2,RushZombieBoss2,1,LINE_LEFT,18000,18000
CH05_MID_W15,6,1,AdvKnifeZombie,2,SCATTER,20000,20000
CH05_MID_W15,6,1,NeighborZombie,2,SCATTER,20000,20000
CH05_MID_W15,6,1,ZzangDoleZombie,2,LINE_LEFT,20000,20000
CH05_MID_W15,6,2,BasketZombie,3,SCATTER,20000,20000
CH05_MID_W15,6,2,NeighborZombie,2,SCATTER,20000,20000
CH05_MID_W15,6,2,ZombieMan,3,SCATTER,20000,20000
CH05_MID_W15,7,1,AdvKnifePotionZombie,1,SCATTER,22000,22000
CH05_MID_W15,7,1,AdvKnifeZombie,4,SCATTER,22000,22000
CH05_MID_W15,7,1,ZombieMan,2,SCATTER,22000,22000
CH05_MID_W15,7,2,AdvKnifePotionZombie,1,SCATTER,22000,22000
CH05_MID_W15,7,2,AdvSupZombie,1,LINE_LEFT,22000,22000
CH05_MID_W15,7,2,BasketZombie,3,SCATTER,22000,22000
CH05_MID_W15,7,2,NeighborZombie,4,SCATTER,22000,22000
CH05_MID_W15,8,1,AdvKnifePotionZombie,2,SCATTER,24000,24000
CH05_MID_W15,8,1,BasketZombie,3,SCATTER,24000,24000
CH05_MID_W15,8,1,ZombieWoman,4,SCATTER,24000,24000
CH05_MID_W15,8,2,AdvKnifeZombie,2,SCATTER,24000,24000
CH05_MID_W15,8,2,AdvSupZombie,1,LINE_LEFT,24000,24000
CH05_MID_W15,8,2,NeighborZombie,2,SCATTER,24000,24000
CH05_MID_W15,8,2,ZombieMan,4,SCATTER,24000,24000
CH05_MID_W15,9,1,AdvKnifePotionZombie,1,SCATTER,26000,26000
CH05_MID_W15,9,1,AdvKnifeZombie,2,SCATTER,26000,26000
CH05_MID_W15,9,1,NeighborZombie,2,SCATTER,26000,26000
CH05_MID_W15,9,1,ZombieWoman,4,SCATTER,26000,26000
CH05_MID_W15,9,2,AdvKnifeZombie,1,SCATTER,26000,26000
CH05_MID_W15,9,2,AdvSupZombie,1,LINE_LEFT,26000,26000
CH05_MID_W15,9,2,BasketZombie,4,SCATTER,26000,26000
CH05_MID_W15,9,2,NeighborZombie,4,SCATTER,26000,26000
CH05_MID_W15,10,1,NeighborZombie,4,SCATTER,28000,28000
CH05_MID_W15,10,1,ZombieWoman,2,SCATTER,28000,28000
CH05_MID_W15,10,2,AdvKnifePotionZombie,2,SCATTER,28000,28000
CH05_MID_W15,10,2,BasketZombie,4,SCATTER,28000,28000
CH05_MID_W15,10,2,ZzangDoleZombie,3,LINE_LEFT,28000,28000
CH05_MID_W15,10,2,AdvandMagBossZombie,1,LINE_LEFT,28000,28000
CH05_MID_W15,11,1,AdvKnifeZombie,3,SCATTER,30000,30000
CH05_MID_W15,11,1,NeighborZombie,1,SCATTER,30000,30000
CH05_MID_W15,11,1,ZombieWoman,4,SCATTER,30000,30000
CH05_MID_W15,11,2,AdvKnifePotionZombie,2,SCATTER,30000,30000
CH05_MID_W15,11,2,AdvKnifeZombie,3,SCATTER,30000,30000
CH05_MID_W15,11,2,AdvSupZombie,1,LINE_LEFT,30000,30000
CH05_MID_W15,11,2,BasketZombie,4,SCATTER,30000,30000
CH05_MID_W15,12,1,AdvKnifeZombie,2,SCATTER,32000,32000
CH05_MID_W15,12,1,BasketZombie,3,SCATTER,32000,32000
CH05_MID_W15,12,1,ZombieWoman,3,SCATTER,32000,32000
CH05_MID_W15,12,2,AdvKnifePotionZombie,1,SCATTER,32000,32000
CH05_MID_W15,12,2,AdvKnifeZombie,2,SCATTER,32000,32000
CH05_MID_W15,12,2,NeighborZombie,4,SCATTER,32000,32000
CH05_MID_W15,12,2,ZombieMan,4,SCATTER,32000,32000
CH05_MID_W15,13,1,AdvKnifeZombie,4,SCATTER,34000,34000
CH05_MID_W15,13,1,BasketZombie,3,SCATTER,34000,34000
CH05_MID_W15,13,1,ZzangDoleZombie,3,LINE_LEFT,34000,34000
CH05_MID_W15,13,2,AdvKnifePotionZombie,1,SCATTER,34000,34000
CH05_MID_W15,13,2,AdvKnifeZombie,4,SCATTER,34000,34000
CH05_MID_W15,13,2,BasketZombie,3,SCATTER,34000,34000
CH05_MID_W15,13,2,NeighborZombie,3,SCATTER,34000,34000
CH05_MID_W15,14,1,AdvKnifePotionZombie,2,SCATTER,36000,36000
CH05_MID_W15,14,1,AdvKnifeZombie,1,SCATTER,36000,36000
CH05_MID_W15,14,1,BasketZombie,3,SCATTER,36000,36000
CH05_MID_W15,14,1,ZombieMan,3,SCATTER,36000,36000
CH05_MID_W15,14,2,AdvKnifeZombie,4,SCATTER,36000,36000
CH05_MID_W15,14,2,AdvSupZombie,1,LINE_LEFT,36000,36000
CH05_MID_W15,14,2,BasketZombie,4,SCATTER,36000,36000
CH05_MID_W15,14,2,NeighborZombie,3,SCATTER,36000,36000
CH05_MID_W15,15,1,BasketZombie,4,SCATTER,38000,38000
CH05_MID_W15,15,1,NeighborZombie,1,SCATTER,38000,38000
CH05_MID_W15,15,1,ZzangDoleZombie,3,LINE_LEFT,38000,38000
CH05_MID_W15,15,2,AdvKnifePotionZombie,1,SCATTER,38000,38000
CH05_MID_W15,15,2,AdvKnifeZombie,3,SCATTER,38000,38000
CH05_MID_W15,15,2,BasketZombie,4,SCATTER,38000,38000
CH05_MID_W15,15,2,NeighborZombie,3,SCATTER,38000,38000
CH05_MID_W15,15,2,HighArmoredBossZombie,1,LINE_LEFT,38000,38000
CH05_LATE_W15,1,1,AdvKnifeZombie,3,SCATTER,10000,10000
CH05_LATE_W15,1,1,ZzangDoleZombie,2,LINE_LEFT,10000,10000
CH05_LATE_W15,1,2,NeighborZombie,3,SCATTER,10000,10000
CH05_LATE_W15,1,2,ZombieWoman,3,SCATTER,10000,10000
CH05_LATE_W15,2,1,AdvKnifeZombie,3,SCATTER,12000,12000
CH05_LATE_W15,2,1,ZzangDoleZombie,3,LINE_LEFT,12000,12000
